"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","9","4.6"
"CENSUS","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","870","46.4"
"CENSUS","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","458","32.3"
"CENSUS","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","48","55.7"
"CENSUS","2017","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","116","39.7"
"CENSUS","2017","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","264","9.8"
"CENSUS","2017","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,008","4.6"
"CENSUS","2017","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","477","6.1"
"CENSUS","2017","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","197","12.8"
"CENSUS","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","575","13.0"
"CENSUS","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","277","6.1"
"CENSUS","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","61","28.5"
"CENSUS","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","57","11.9"
"CENSUS","2017","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","877","9.0"
"CENSUS","2017","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","848","8.5"
"CENSUS","2017","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","823","10.8"
"CENSUS","2017","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","74","12.8"
"CENSUS","2017","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","57","37.1"
"CENSUS","2017","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","25","19.8"
"CENSUS","2017","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","37","26.2"
"CENSUS","2017","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","33","14.7"
"CENSUS","2017","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","345","27.6"
"CENSUS","2017","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","294","15.0"
"CENSUS","2017","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","319","15.5"
"CENSUS","2017","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","180","14.9"
"CENSUS","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","291","15.1"
"CENSUS","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","217","23.4"
"CENSUS","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","118","42.0"
"CENSUS","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","90","75.8"
"CENSUS","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","148","13.9"
"CENSUS","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","429","8.6"
"CENSUS","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","248","7.8"
"CENSUS","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","159","5.5"
"CENSUS","2017","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","581","40.7"
"CENSUS","2017","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","17","25.6"
"CENSUS","2017","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","5","13.1"
"CENSUS","2017","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","15","13.8"
"CENSUS","2017","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","510","44.6"
"CENSUS","2017","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","530","10.4"
"CENSUS","2017","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","423","15.8"
"CENSUS","2017","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","95","16.3"
"CENSUS","2017","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","69","9.6"
"CENSUS","2017","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","445","3.3"
"CENSUS","2017","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","294","2.6"
"CENSUS","2017","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","116","5.6"
"CENSUS","2017","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","66","31.0"
"CENSUS","2017","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","371","5.4"
"CENSUS","2017","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","309","5.6"
"CENSUS","2017","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","158","23.3"
"CENSUS","2017","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","87","9.1"
"CENSUS","2017","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","382","2.0"
"CENSUS","2017","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","341","4.8"
"CENSUS","2017","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","111","3.7"
"CENSUS","2017","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","282","13.4"
"CENSUS","2017","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","749","2.9"
"CENSUS","2017","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","688","3.8"
"CENSUS","2017","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","171","14.4"
"CENSUS","2017","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","111","16.5"
"CENSUS","2017","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","230","9.2"
"CENSUS","2017","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","260","6.1"
"CENSUS","2017","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","57","10.1"
"CENSUS","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","230","21.6"
"CENSUS","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","844","13.9"
"CENSUS","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","309","14.5"
"CENSUS","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","89","11.0"
"CENSUS","2017","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","96","20.3"
"CENSUS","2017","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","71","28.6"
"CENSUS","2017","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","34","37.4"
"CENSUS","2017","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","48","20.7"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","118","7.9"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","165","7.2"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","246","8.6"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","161","11.6"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","61","16.7"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","30","30.4"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","13","19.5"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","19","23.2"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","74","9.3"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","298","3.9"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","192","5.4"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","107","15.1"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","87","7.2"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","492","3.0"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","188","5.7"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","109","4.9"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","201","29.5"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","697","12.1"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","312","12.5"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","104","8.3"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","112","12.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","399","4.5"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","319","3.5"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","139","8.6"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,739","18.7"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","974","12.1"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,961","6.0"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","135","11.9"
"CENSUS","2017","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","277","19.3"
"CENSUS","2017","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","527","6.5"
"CENSUS","2017","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","590","4.7"
"CENSUS","2017","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","169","4.2"
"CENSUS","2017","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","501","28.8"
"CENSUS","2017","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","181","40.4"
"CENSUS","2017","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","89","22.2"
